0;1;2;3;4;5
Business-Intelligence;Microsoft Power Apps: AI Builder;2020-07-14;14661;Learn how to use the AI Builder in Microsoft Power Apps to add AI capabilities to your apps and key processes—no programming experience required.;['AI Builder', 'Artificial Intelligence for Business', 'Microsoft Power Apps', 'Artificial Intelligence (AI)']
Business-Intelligence;Power Automate Desktop: Beyond the Basics;2024-03-08;4801;This project-based course teaches more advanced skills in using Power Automate for desktop for creating business-driven automations.;['Microsoft Power Automate']
Business-Intelligence;Power BI Dataflows Essential Training;2020-03-12;45239;Boost efficiency and eliminate duplicate work by learning how to use Power BI dataflows. Discover how to scale the ETL process across many users of Power BI data and dashboards.;['Microsoft Power BI']
Business-Intelligence;SAP SuccessFactors Performance and Goals Management;2021-05-03;12347;Find out how to set up and implement the SAP SuccessFactors performance measurement tool.;['SAP Successfactors']
Business-Intelligence;Power BI Mistakes to Avoid;2022-02-18;18203;Discover how to avoid key mistakes in Microsoft Power BI so you can save time and grow your skills.;['Microsoft Power BI']
Business-Intelligence;Microsoft Power Platform App Maker (PL-100) Cert Prep;2023-08-31;9336;Upskill as a citizen developer to prepare for the Microsoft Power Platform App Maker (PL-100) certification exam.;['Microsoft Power Apps']
Business-Intelligence;Defining and Segmenting Competition;2019-09-23;6465;Competitors are a sign of a thriving market. Learn strategies for identifying and evaluating competitors to discover where opportunities lie to fill gaps in the marketplace.;['Market Segmentation', 'Competitive Analysis']
Business-Intelligence;Picking the Right Metrics;2021-12-08;7762;Find out how you can build trust into the metrics your company uses to guide decision-making.;['Business Intelligence (BI)', 'Key Metrics']
Business-Intelligence;Top 10 Skills for BI Developers;2022-08-29;9647;Learn the top ten skills of business intelligence developers to build out your professional toolbox and boost your career.;['Business Intelligence (BI)', 'Data Analysis']
Business-Intelligence;ChatGPT and Power BI;2024-06-04;5698;This beginner-friendly course helps users leverage Power BI and ChatGPT together to work more efficiently and make smarter, data-driven decisions.;['ChatGPT', 'Microsoft Power BI']
Business-Intelligence;Product Marketing: Competitive Intelligence;2023-11-09;5050;Learn a key skill for every product marketer: continually gathering and sharing insights from competitive intelligence research.;['Product Marketing', 'Competitive Intelligence']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: Power BI;2023-01-04;21484;Leverage the built-in features of Microsoft Power BI to prepare for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform', 'Microsoft Power BI']
Business-Intelligence;Google Cloud Professional Machine Learning Engineer Cert Prep: 3 Designing Data Preparation and Processing Systems;2023-06-09;1789;Learn about topics relating to designing data preparation and processing systems in preparation for the Google Professional Machine Learning Engineer certification exam.;['Data Processing', 'Google Cloud Platform (GCP)', 'Data Preparation', 'Machine Learning']
