0;1;2;3;4;5
Machine-Learning;LLM Foundations: Vector Databases for Caching and Retrieval Augmented Generation (RAG);2024-02-23;4559;Learn about the basics of vector databases and how to use them in LLM caching and retrieval-augmented generation.;['Vector Databases', 'Large Language Models (LLM)', 'Artificial Intelligence (AI)']
Machine-Learning;Transitioning into Machine Learning Engineering;2022-09-19;8731;Develop skills to transition from data science or software development into a new career in machine learning engineering.;['Machine Learning', 'Artificial Intelligence (AI)', 'Career Management']
Machine-Learning;Introduction to Deep Learning with OpenCV;2019-06-17;30540;Learn how to use OpenCV, the popular computer vision library, to run pretrained deep learning models.;['Deep Learning', 'Machine Learning', 'OpenCV']
Machine-Learning;SQL Server Machine Learning Services: Python;2020-03-10;224697;Learn how to analyze SQL Server data with Python. Discover how to perform statistical analyses, generate graphics, and process tabular data—directly in SQL Server.;['Machine Learning', 'Microsoft SQL Server', 'Python (Programming Language)']
Machine-Learning;MLOps Essentials: Monitoring Model Drift and Bias;2023-10-06;1133;Learn about the growing field of MLOps and the modeling techniques used to monitor model drift and bias.;['MLOps']
Machine-Learning;Applied Machine Learning: Algorithms;2024-04-15;4321;Learn about common machine learning algorithms, their pros and cons, and develop hands-on skills to leverage them.;['Machine Learning', 'Algorithms']
Machine-Learning;Machine Learning with Data Reduction in Excel, R, and Power BI;2022-02-09;12301;Explore data reduction techniques from machine learning and how to integrate your methods in Excel, R, and Power BI.;['Microsoft Power BI', 'R (Programming Language)', 'Machine Learning', 'Data Reduction', 'Microsoft Excel']
Machine-Learning;Advanced QGIS Analysis with AI and Machine Learning;2024-08-21;49365;Explore the advanced tools that GIS has to offer and learn how to use new tools, such as AI and machine learning.;['Machine Learning', 'Quantum GIS', 'Geological Mapping']
Machine-Learning;Machine Learning and AI Foundations: Decision Trees with KNIME;2022-06-22;7701;Expand your data science skills and establish a strong foundation in codeless machine learning.;['Decision Trees', 'Knime', 'Artificial Intelligence (AI)']
Machine-Learning;Executive Guide to AutoML;2023-04-03;1595;Learn about AutoML, the opportunities and challenges that arise in attempting to automate machine learning, and how this automation affects your organization.;['Automated Machine Learning (AutoML)', 'Artificial Intelligence (AI)']
Machine-Learning;Essentials of MLOps with Azure: 4 Spark MLflow Models and Model Registry;2022-09-09;2256;Learn how easy it is to create MLflow models, on platform or off platform, in places like GitHub Codespaces.;['MLOps', 'Microsoft Azure Machine Learning', 'Apache Spark']
Machine-Learning;Machine Learning and AI Foundations: Causal Inference and Modeling;2022-07-22;8225;Learn about the modeling techniques and experimental designs that allow you to establish causal inference, and how to use them.;['Causal Inference', 'Machine Learning', 'Artificial Intelligence (AI)']
Machine-Learning;Applied Machine Learning: Ensemble Learning;2022-02-24;10339;Explore how to make powerful, accurate predictions with ensemble learners, one of the most common classes of machine learning algorithms.;['Applied Machine Learning']
Machine-Learning;Google Cloud Professional Machine Learning Engineer Cert Prep: 6 Monitoring, Optimizing, and Maintaining ML Solutions;2023-06-21;1324;Learn about monitoring, optimizing, and maintaining ML solutions in preparation for the Google Professional Machine Learning Engineer certification exam.;['Google Cloud Platform (GCP)', 'Machine Learning']
Machine-Learning;Machine Learning with Python: Logistic Regression;2022-11-09;8412;Get an introduction to logistic regression by exploring how to build supervised machine learning models with Python.;['Logistic Regression', 'Machine Learning', 'Python (Programming Language)']
Machine-Learning;Machine Learning with Python: Decision Trees;2022-05-20;17049;Learn how to build decision trees in Python to measure impurity within a partition and improve outcomes on machine learning projects.;['Decision Trees', 'Machine Learning', 'Python (Programming Language)']
Machine-Learning;Applied Machine Learning: Foundations;2024-05-22;4503;Develop foundational skills and technical know-how for dealing with real-world problems using the Python ecosystem.;['Applied Machine Learning']
Machine-Learning;Microsoft Azure Data Scientist Associate (DP-100) Cert Prep: 2 Run Experiments and Train Models;2023-01-30;1261;Prepare for the second domain of the Microsoft Azure Data Scientist Associate (DP-100) exam.;['Model Training', 'Microsoft Azure Machine Learning', 'Data Science']
Machine-Learning;AWS Certified Machine Learning - Specialty (MLS-C01) Cert Prep: 2 Exploratory Data Analysis;2023-02-27;2759;Learn about exploratory data analysis to prepare for the AWS Certified Machine Learning – Specialty (MLS-C01) certification.;['Machine Learning', 'Exploratory Data Analysis', 'Amazon Web Services (AWS)']
Machine-Learning;Machine Learning with Scikit-Learn;2020-10-15;34664;Learn to use scikit-learn, the popular open-source Python library, to build efficient machine learning models.;['Scikit-Learn', 'Machine Learning']
Machine-Learning;Azure AI Engineer Associate (AI-102) Cert Prep: Implement Natural Language Processing Solutions;2024-04-04;1193;Prepare for the Implement Natural Language Processing Solutions domain of Microsoft Azure AI Engineer Associate (AI-102) certification exam.;['Natural Language Processing (NLP)', 'Microsoft Azure Machine Learning']
Machine-Learning;Learning Vertex AI: MLOps with Google Cloud;2023-05-05;2849;Learn how to train, deploy, and manage machine learning models using built-in tools in Vertex AI.;['MLOps', 'Vertex']
Machine-Learning;Learning TinyML: A Hands-On Course;2022-07-21;3199;Learn the basics of TinyML, the field of machine learning that enables ML applications to run on handheld and IoT devices.;['Machine Learning']
Machine-Learning;Machine Learning for iOS: Core ML and Create ML;2020-02-05;5802;Learn how to integrate machine learning into your iOS application using the Core ML SDK and the Create ML app.;['iOS Development', 'Machine Learning']
Machine-Learning;Hands-On Data Annotation: Applied Machine Learning;2023-12-22;4766;Get insights into the intricacies of data annotation for machine learning.;['Data Annotation', 'Machine Learning']
